contract_type_id,contract_type,customer_id,contract_type_id,paperless_billing,customer_id,churn_month,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,signup_date,customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,internet_service_type_id,internet_service_type,payment_type_id,payment_type
1,Month-to-month,3683-QKIUE,1,Yes,3683-QKIUE,2022-01-31,3683-QKIUE,Female,0,No,No,3683-QKIUE,3,50.8,288.05,3683-QKIUE,"2021-07-21 18:07:34",3683-QKIUE,Yes,No,1,No,No,No,Yes,No,No,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,4625-EWPTF,1,Yes,4625-EWPTF,2022-01-31,4625-EWPTF,Male,0,No,No,4625-EWPTF,1,30.45,226.45,4625-EWPTF,"2021-05-21 18:07:34",4625-EWPTF,No,"No phone service",1,Yes,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4919-IKATY,1,Yes,4919-IKATY,2022-01-31,4919-IKATY,Male,0,Yes,Yes,4919-IKATY,1,84.5,453.75,4919-IKATY,"2021-08-21 18:07:34",4919-IKATY,Yes,Yes,2,Yes,No,Yes,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,5419-JPRRN,1,Yes,5419-JPRRN,2022-01-31,5419-JPRRN,Male,0,No,No,5419-JPRRN,1,101.45,101.45,5419-JPRRN,"2021-12-21 18:07:34",5419-JPRRN,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
2,"One year",6425-YQLLO,2,Yes,6425-YQLLO,2022-01-31,6425-YQLLO,Female,1,Yes,No,6425-YQLLO,4,105.95,6975.25,6425-YQLLO,"2016-07-21 18:07:34",6425-YQLLO,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,6457-GIRWB,1,Yes,6457-GIRWB,2022-01-31,6457-GIRWB,Male,0,No,No,6457-GIRWB,1,69.35,69.35,6457-GIRWB,"2021-12-21 18:07:34",6457-GIRWB,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,6518-LGAOV,1,Yes,6518-LGAOV,2022-01-31,6518-LGAOV,Female,0,Yes,No,6518-LGAOV,1,105,4026.4,6518-LGAOV,"2018-11-21 18:07:34",6518-LGAOV,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,6906-ANDWJ,1,Yes,6906-ANDWJ,2022-01-31,6906-ANDWJ,Male,0,Yes,Yes,6906-ANDWJ,3,74.9,1107.25,6906-ANDWJ,"2020-10-21 18:07:34",6906-ANDWJ,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,7619-ODSGN,1,No,7619-ODSGN,2022-01-31,7619-ODSGN,Male,0,Yes,Yes,7619-ODSGN,1,54.75,1338.15,7619-ODSGN,"2020-01-21 18:07:34",7619-ODSGN,Yes,Yes,1,Yes,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,8053-WWDRO,1,No,8053-WWDRO,2022-01-31,8053-WWDRO,Female,0,Yes,No,8053-WWDRO,3,19.5,146.3,8053-WWDRO,"2021-07-21 18:07:34",8053-WWDRO,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,3,"Bank transfer (automatic)"
1,Month-to-month,8182-PNAGI,1,No,8182-PNAGI,2022-01-31,8182-PNAGI,Male,0,No,No,8182-PNAGI,3,50.25,593.75,8182-PNAGI,"2021-01-21 18:07:34",8182-PNAGI,Yes,No,1,No,No,No,Yes,No,No,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,9512-UIBFX,1,No,9512-UIBFX,2022-01-31,9512-UIBFX,Male,0,Yes,Yes,9512-UIBFX,2,95.15,1779.95,9512-UIBFX,"2020-07-21 18:07:34",9512-UIBFX,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,1029-QFBEN,1,No,1029-QFBEN,2022-01-31,1029-QFBEN,Male,0,No,No,1029-QFBEN,2,19.55,19.55,1029-QFBEN,"2021-12-21 18:07:34",1029-QFBEN,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,1322-AGOQM,1,No,1322-AGOQM,2022-01-31,1322-AGOQM,Male,0,No,No,1322-AGOQM,3,30.3,1380.1,1322-AGOQM,"2018-03-21 18:07:34",1322-AGOQM,No,"No phone service",1,No,Yes,No,No,No,No,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,1618-CFHME,1,Yes,1618-CFHME,2022-01-31,1618-CFHME,Female,0,No,No,1618-CFHME,1,75.9,143.35,1618-CFHME,"2021-11-21 18:07:34",1618-CFHME,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,1846-XWOQN,1,Yes,1846-XWOQN,2022-01-31,1846-XWOQN,Female,1,No,No,1846-XWOQN,1,70.15,70.15,1846-XWOQN,"2021-12-21 18:07:34",1846-XWOQN,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2011-TRQYE,1,Yes,2011-TRQYE,2022-01-31,2011-TRQYE,Male,0,No,No,2011-TRQYE,4,33.5,600,2011-TRQYE,"2020-07-21 18:07:34",2011-TRQYE,No,"No phone service",1,No,Yes,Yes,No,No,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,2683-BPJSO,1,Yes,2683-BPJSO,2022-01-31,2683-BPJSO,Male,0,Yes,No,2683-BPJSO,1,84.45,2467.1,2683-BPJSO,"2019-08-21 18:07:34",2683-BPJSO,Yes,Yes,2,Yes,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3023-GFLBR,1,No,3023-GFLBR,2022-01-31,3023-GFLBR,Female,0,Yes,Yes,3023-GFLBR,4,86.15,2745.7,3023-GFLBR,"2019-04-21 18:07:34",3023-GFLBR,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,3737-GCSPV,1,Yes,3737-GCSPV,2022-01-31,3737-GCSPV,Female,0,Yes,No,3737-GCSPV,4,96.2,1222.05,3737-GCSPV,"2021-02-21 18:07:34",3737-GCSPV,Yes,Yes,2,Yes,No,No,Yes,Yes,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4640-UHDOS,1,No,4640-UHDOS,2022-01-31,4640-UHDOS,Female,0,Yes,Yes,4640-UHDOS,1,55.95,734.35,4640-UHDOS,"2020-12-21 18:07:34",4640-UHDOS,Yes,No,1,No,No,No,No,No,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,5087-SUURX,1,Yes,5087-SUURX,2022-01-31,5087-SUURX,Female,0,Yes,No,5087-SUURX,1,39.05,669.85,5087-SUURX,"2020-07-21 18:07:34",5087-SUURX,No,"No phone service",1,No,No,Yes,No,Yes,No,1,DSL,1,"Electronic check"
1,Month-to-month,5196-SGOAK,1,Yes,5196-SGOAK,2022-01-31,5196-SGOAK,Female,0,No,No,5196-SGOAK,1,75.7,75.7,5196-SGOAK,"2021-12-21 18:07:34",5196-SGOAK,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7549-MYGPK,1,Yes,7549-MYGPK,2022-01-31,7549-MYGPK,Female,0,Yes,Yes,7549-MYGPK,1,100.55,6215.35,7549-MYGPK,"2016-10-21 18:07:34",7549-MYGPK,Yes,Yes,2,Yes,Yes,Yes,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7943-RQCHR,1,Yes,7943-RQCHR,2022-01-31,7943-RQCHR,Female,0,No,No,7943-RQCHR,1,94.75,889.9,7943-RQCHR,"2021-04-21 18:07:34",7943-RQCHR,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7969-AULMZ,1,Yes,7969-AULMZ,2022-01-31,7969-AULMZ,Female,0,No,No,7969-AULMZ,1,97.35,2119.5,7969-AULMZ,"2020-04-21 18:07:34",7969-AULMZ,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,8840-DQLGN,1,Yes,8840-DQLGN,2022-01-31,8840-DQLGN,Female,1,Yes,No,8840-DQLGN,3,100.5,3653.35,8840-DQLGN,"2019-02-21 18:07:34",8840-DQLGN,Yes,Yes,2,Yes,Yes,No,Yes,Yes,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,9185-TQCVP,1,Yes,9185-TQCVP,2022-01-31,9185-TQCVP,Male,0,Yes,No,9185-TQCVP,1,85.15,1139.2,9185-TQCVP,"2020-11-21 18:07:34",9185-TQCVP,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9961-JBNMK,1,Yes,9961-JBNMK,2022-01-31,9961-JBNMK,Male,1,No,No,9961-JBNMK,3,96.8,2030.3,9961-JBNMK,"2020-04-21 18:07:34",9961-JBNMK,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,1062-LHZOD,1,Yes,1062-LHZOD,2022-01-31,1062-LHZOD,Male,0,Yes,Yes,1062-LHZOD,2,69.9,69.9,1062-LHZOD,"2021-12-21 18:07:34",1062-LHZOD,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,2026-TGDHM,1,Yes,2026-TGDHM,2022-01-31,2026-TGDHM,Female,0,No,No,2026-TGDHM,1,79.3,523.15,2026-TGDHM,"2021-06-21 18:07:34",2026-TGDHM,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3722-WPXTK,1,Yes,3722-WPXTK,2022-01-31,3722-WPXTK,Male,0,No,No,3722-WPXTK,1,88.35,88.35,3722-WPXTK,"2021-12-21 18:07:34",3722-WPXTK,Yes,No,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3806-DXQOM,1,Yes,3806-DXQOM,2022-01-31,3806-DXQOM,Female,0,No,No,3806-DXQOM,1,33.65,137.85,3806-DXQOM,"2021-09-21 18:07:34",3806-DXQOM,No,"No phone service",1,Yes,Yes,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4818-QIUFN,1,Yes,4818-QIUFN,2022-01-31,4818-QIUFN,Female,1,No,No,4818-QIUFN,1,79.15,1520.9,4818-QIUFN,"2020-05-21 18:07:34",4818-QIUFN,Yes,Yes,2,Yes,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4897-QSUYC,1,Yes,4897-QSUYC,2022-01-31,4897-QSUYC,Female,0,No,No,4897-QSUYC,2,20.15,20.15,4897-QSUYC,"2021-12-21 18:07:34",4897-QSUYC,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4946-EDSEW,1,Yes,4946-EDSEW,2022-01-31,4946-EDSEW,Female,0,Yes,Yes,4946-EDSEW,2,19.25,180.3,4946-EDSEW,"2021-02-21 18:07:34",4946-EDSEW,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,5077-DXTCG,1,Yes,5077-DXTCG,2022-01-31,5077-DXTCG,Female,0,No,No,5077-DXTCG,1,45.3,45.3,5077-DXTCG,"2021-12-21 18:07:34",5077-DXTCG,Yes,No,1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,5590-YRFJT,1,Yes,5590-YRFJT,2022-01-31,5590-YRFJT,Female,0,Yes,No,5590-YRFJT,1,24.45,482.8,5590-YRFJT,"2020-05-21 18:07:34",5590-YRFJT,No,"No phone service",1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,6543-CPZMK,1,Yes,6543-CPZMK,2022-01-31,6543-CPZMK,Male,0,Yes,Yes,6543-CPZMK,1,29.95,248.95,6543-CPZMK,"2021-04-21 18:07:34",6543-CPZMK,No,"No phone service",1,No,Yes,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,8610-WFCJF,1,Yes,8610-WFCJF,2022-01-31,8610-WFCJF,Female,0,Yes,Yes,8610-WFCJF,1,95.6,4783.5,8610-WFCJF,"2017-12-21 18:07:34",8610-WFCJF,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0870-VEMYL,1,No,0870-VEMYL,2022-01-31,0870-VEMYL,Female,0,No,No,0870-VEMYL,4,53.85,259.8,0870-VEMYL,"2021-08-21 18:07:34",0870-VEMYL,Yes,No,1,Yes,No,No,Yes,No,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,1226-UDFZR,1,Yes,1226-UDFZR,2022-01-31,1226-UDFZR,Female,0,No,No,1226-UDFZR,2,49.6,114.7,1226-UDFZR,"2021-11-21 18:07:34",1226-UDFZR,Yes,No,1,No,Yes,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,3165-HDOEW,1,Yes,3165-HDOEW,2022-01-31,3165-HDOEW,Male,0,Yes,Yes,3165-HDOEW,2,45.85,45.85,3165-HDOEW,"2021-12-21 18:07:34",3165-HDOEW,Yes,No,1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,3473-XIIIT,1,Yes,3473-XIIIT,2022-01-31,3473-XIIIT,Female,0,Yes,No,3473-XIIIT,1,100,1534.75,3473-XIIIT,"2020-09-21 18:07:34",3473-XIIIT,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3671-SHRSP,1,Yes,3671-SHRSP,2022-01-31,3671-SHRSP,Male,0,Yes,No,3671-SHRSP,2,80.6,319.15,3671-SHRSP,"2021-09-21 18:07:34",3671-SHRSP,Yes,No,2,No,No,Yes,Yes,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,4160-AMJTL,1,No,4160-AMJTL,2022-01-31,4160-AMJTL,Female,1,No,No,4160-AMJTL,1,19.65,164.3,4160-AMJTL,"2021-05-21 18:07:34",4160-AMJTL,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,1,"Electronic check"
1,Month-to-month,4349-GFQHK,1,No,4349-GFQHK,2022-01-31,4349-GFQHK,Male,0,No,No,4349-GFQHK,1,54.35,54.35,4349-GFQHK,"2021-12-21 18:07:34",4349-GFQHK,Yes,Yes,1,No,No,Yes,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4512-ZUIYL,1,No,4512-ZUIYL,2022-01-31,4512-ZUIYL,Female,0,No,No,4512-ZUIYL,3,70,153.05,4512-ZUIYL,"2021-11-21 18:07:34",4512-ZUIYL,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4806-HIPDW,1,Yes,4806-HIPDW,2022-01-31,4806-HIPDW,Female,0,Yes,No,4806-HIPDW,1,68.95,68.95,4806-HIPDW,"2021-12-21 18:07:34",4806-HIPDW,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,5103-MHMHY,1,No,5103-MHMHY,2022-01-31,5103-MHMHY,Female,0,No,Yes,5103-MHMHY,2,45.95,45.95,5103-MHMHY,"2021-12-21 18:07:34",5103-MHMHY,Yes,No,1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,5597-GLBUC,1,Yes,5597-GLBUC,2022-01-31,5597-GLBUC,Female,0,No,No,5597-GLBUC,1,85.45,85.45,5597-GLBUC,"2021-12-21 18:07:34",5597-GLBUC,Yes,No,2,No,No,Yes,No,Yes,No,2,"Fiber optic",1,"Electronic check"
2,"One year",5828-AVIPD,2,Yes,5828-AVIPD,2022-01-31,5828-AVIPD,Male,0,Yes,Yes,5828-AVIPD,1,100.95,1875.55,5828-AVIPD,"2020-06-21 18:07:34",5828-AVIPD,Yes,Yes,2,No,No,No,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7153-OANIO,1,No,7153-OANIO,2022-01-31,7153-OANIO,Male,0,No,No,7153-OANIO,1,69.95,69.95,7153-OANIO,"2021-12-21 18:07:34",7153-OANIO,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7250-EQKIY,1,No,7250-EQKIY,2022-01-31,7250-EQKIY,Female,0,Yes,Yes,7250-EQKIY,2,50.45,50.45,7250-EQKIY,"2021-12-21 18:07:34",7250-EQKIY,Yes,No,1,No,No,Yes,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,0519-XUZJU,1,No,0519-XUZJU,2022-01-31,0519-XUZJU,Female,0,No,No,0519-XUZJU,2,70.75,70.75,0519-XUZJU,"2021-12-21 18:07:34",0519-XUZJU,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
2,"One year",0520-FDVVT,2,Yes,0520-FDVVT,2022-01-31,0520-FDVVT,Male,0,No,No,0520-FDVVT,3,102.35,3626.1,0520-FDVVT,"2019-02-21 18:07:34",0520-FDVVT,Yes,No,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,0564-JJHGS,1,Yes,0564-JJHGS,2022-01-31,0564-JJHGS,Male,0,No,No,0564-JJHGS,1,95.5,829.1,0564-JJHGS,"2021-04-21 18:07:34",0564-JJHGS,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0843-WTBXE,1,No,0843-WTBXE,2022-01-31,0843-WTBXE,Male,0,No,No,0843-WTBXE,3,85.45,4517.25,0843-WTBXE,"2017-08-21 18:07:34",0843-WTBXE,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,1184-PJVDB,1,Yes,1184-PJVDB,2022-01-31,1184-PJVDB,Male,0,Yes,No,1184-PJVDB,1,79.95,857.2,1184-PJVDB,"2021-03-21 18:07:34",1184-PJVDB,Yes,No,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2302-ANTDP,1,No,2302-ANTDP,2022-01-31,2302-ANTDP,Female,1,Yes,No,2302-ANTDP,1,117.45,5438.9,2302-ANTDP,"2018-01-21 18:07:34",2302-ANTDP,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2959-MJHIC,1,Yes,2959-MJHIC,2022-01-31,2959-MJHIC,Male,0,Yes,No,2959-MJHIC,1,80.35,307.4,2959-MJHIC,"2021-09-21 18:07:34",2959-MJHIC,Yes,No,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3005-NFMTA,1,Yes,3005-NFMTA,2022-01-31,3005-NFMTA,Male,1,No,No,3005-NFMTA,1,98.8,5617.75,3005-NFMTA,"2017-06-21 18:07:34",3005-NFMTA,Yes,Yes,2,Yes,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,3296-SILRA,1,Yes,3296-SILRA,2022-01-31,3296-SILRA,Female,1,Yes,No,3296-SILRA,2,76.4,76.4,3296-SILRA,"2021-12-21 18:07:34",3296-SILRA,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,3318-OSATS,1,Yes,3318-OSATS,2022-01-31,3318-OSATS,Male,1,No,No,3318-OSATS,1,95.45,3474.05,3318-OSATS,"2019-02-21 18:07:34",3318-OSATS,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,5233-GEEAX,1,Yes,5233-GEEAX,2022-01-31,5233-GEEAX,Male,1,No,No,5233-GEEAX,1,29.4,221.9,5233-GEEAX,"2021-05-21 18:07:34",5233-GEEAX,No,"No phone service",1,No,No,Yes,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,7568-PODML,1,Yes,7568-PODML,2022-01-31,7568-PODML,Male,0,No,No,7568-PODML,2,45.3,45.3,7568-PODML,"2021-12-21 18:07:34",7568-PODML,No,"No phone service",1,No,No,No,No,Yes,Yes,1,DSL,2,"Mailed check"
1,Month-to-month,7571-YXDAD,1,No,7571-YXDAD,2022-01-31,7571-YXDAD,Female,0,No,No,7571-YXDAD,4,74.9,147.15,7571-YXDAD,"2021-11-21 18:07:34",7571-YXDAD,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,7730-IUTDZ,1,Yes,7730-IUTDZ,2022-01-31,7730-IUTDZ,Male,0,No,No,7730-IUTDZ,1,75.2,3198.6,7730-IUTDZ,"2018-06-21 18:07:34",7730-IUTDZ,Yes,No,2,Yes,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,7851-WZEKY,1,Yes,7851-WZEKY,2022-01-31,7851-WZEKY,Female,0,No,No,7851-WZEKY,1,95.15,196.9,7851-WZEKY,"2021-11-21 18:07:34",7851-WZEKY,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,8010-EZLOU,1,Yes,8010-EZLOU,2022-01-31,8010-EZLOU,Male,1,No,No,8010-EZLOU,1,80.2,1217.25,8010-EZLOU,"2020-10-21 18:07:34",8010-EZLOU,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,8305-VHZBZ,1,Yes,8305-VHZBZ,2022-01-31,8305-VHZBZ,Male,0,No,No,8305-VHZBZ,2,20.2,20.2,8305-VHZBZ,"2021-12-21 18:07:34",8305-VHZBZ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,8685-WHQPW,1,Yes,8685-WHQPW,2022-01-31,8685-WHQPW,Female,1,No,No,8685-WHQPW,3,74.4,1692.6,8685-WHQPW,"2020-03-21 18:07:34",8685-WHQPW,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,8821-XNHVZ,1,Yes,8821-XNHVZ,2022-01-31,8821-XNHVZ,Female,0,Yes,Yes,8821-XNHVZ,2,80.05,80.05,8821-XNHVZ,"2021-12-21 18:07:34",8821-XNHVZ,Yes,No,2,No,No,No,No,Yes,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,9223-UCPVT,1,No,9223-UCPVT,2022-01-31,9223-UCPVT,Female,0,No,No,9223-UCPVT,1,94.4,94.4,9223-UCPVT,"2021-12-21 18:07:34",9223-UCPVT,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,9420-LOJKX,1,Yes,9420-LOJKX,2022-01-31,9420-LOJKX,Female,0,No,No,9420-LOJKX,4,99.1,1426.4,9420-LOJKX,"2020-10-21 18:07:34",9420-LOJKX,Yes,No,2,Yes,Yes,No,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,9430-FRQOC,1,Yes,9430-FRQOC,2022-01-31,9430-FRQOC,Female,0,No,Yes,9430-FRQOC,2,87.1,341.45,9430-FRQOC,"2021-09-21 18:07:34",9430-FRQOC,Yes,Yes,2,No,No,Yes,Yes,No,No,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,9497-QCMMS,1,Yes,9497-QCMMS,2022-01-31,9497-QCMMS,Male,1,No,No,9497-QCMMS,1,93.55,93.55,9497-QCMMS,"2021-12-21 18:07:34",9497-QCMMS,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0511-JTEOY,1,No,0511-JTEOY,2022-01-31,0511-JTEOY,Female,0,No,No,0511-JTEOY,2,71.1,71.1,0511-JTEOY,"2021-12-21 18:07:34",0511-JTEOY,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",2,"Mailed check"
2,"One year",2382-BCKQJ,2,Yes,2382-BCKQJ,2022-01-31,2382-BCKQJ,Female,0,No,Yes,2382-BCKQJ,1,100.15,6413.65,2382-BCKQJ,"2016-11-21 18:07:34",2382-BCKQJ,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2685-SREOM,1,Yes,2685-SREOM,2022-01-31,2685-SREOM,Female,0,Yes,Yes,2685-SREOM,1,89.1,2368.4,2685-SREOM,"2019-12-21 18:07:34",2685-SREOM,Yes,Yes,2,No,No,Yes,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,2817-NTQDO,1,Yes,2817-NTQDO,2022-01-31,2817-NTQDO,Male,0,No,No,2817-NTQDO,4,45.55,597,2817-NTQDO,"2020-12-21 18:07:34",2817-NTQDO,No,"No phone service",1,Yes,No,No,Yes,Yes,No,1,DSL,4,"Credit card (automatic)"
1,Month-to-month,3750-CKVKH,1,Yes,3750-CKVKH,2022-01-31,3750-CKVKH,Male,0,No,No,3750-CKVKH,1,67.75,116.65,3750-CKVKH,"2021-11-21 18:07:34",3750-CKVKH,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4248-HCETZ,1,Yes,4248-HCETZ,2022-01-31,4248-HCETZ,Male,1,Yes,No,4248-HCETZ,2,79.65,2365.15,4248-HCETZ,"2019-07-21 18:07:34",4248-HCETZ,Yes,No,2,No,Yes,Yes,No,No,No,2,"Fiber optic",2,"Mailed check"
2,"One year",5649-VUKMC,2,No,5649-VUKMC,2022-01-31,5649-VUKMC,Female,0,No,No,5649-VUKMC,2,95.5,1115.15,5649-VUKMC,"2021-01-21 18:07:34",5649-VUKMC,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,6366-ZGQGL,1,No,6366-ZGQGL,2022-01-31,6366-ZGQGL,Male,0,No,No,6366-ZGQGL,3,24.8,24.8,6366-ZGQGL,"2021-12-21 18:07:34",6366-ZGQGL,No,"No phone service",1,No,No,No,No,No,No,1,DSL,3,"Bank transfer (automatic)"
2,"One year",6481-OGDOO,2,Yes,6481-OGDOO,2022-01-31,6481-OGDOO,Male,0,Yes,No,6481-OGDOO,4,90.6,6056.15,6481-OGDOO,"2016-06-21 18:07:34",6481-OGDOO,Yes,No,2,Yes,Yes,No,No,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,8436-BJUMM,1,Yes,8436-BJUMM,2022-01-31,8436-BJUMM,Male,0,Yes,Yes,8436-BJUMM,1,83.75,2070.6,8436-BJUMM,"2019-11-21 18:07:34",8436-BJUMM,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0231-LXVAP,1,Yes,0231-LXVAP,2022-01-31,0231-LXVAP,Male,0,No,No,0231-LXVAP,1,75.9,75.9,0231-LXVAP,"2021-12-21 18:07:34",0231-LXVAP,Yes,No,2,No,No,No,Yes,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,0524-IAVZO,1,Yes,0524-IAVZO,2022-01-31,0524-IAVZO,Female,0,Yes,No,0524-IAVZO,1,85,2624.25,0524-IAVZO,"2019-07-21 18:07:34",0524-IAVZO,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
