customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,customer_id,signup_date,customer_id,contract_type_id,paperless_billing,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,churn_month,payment_type_id,payment_type,internet_service_type_id,internet_service_type,contract_type_id,contract_type
5569-KGJHX,Yes,Yes,2,No,No,No,No,Yes,No,5569-KGJHX,"2021-04-21 18:07:34",5569-KGJHX,1,Yes,5569-KGJHX,Female,0,Yes,Yes,5569-KGJHX,3,85.35,754.65,5569-KGJHX,2022-01-31,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
5569-OUICF,Yes,Yes,2,No,No,No,Yes,Yes,Yes,5569-OUICF,"2019-09-21 18:07:34",5569-OUICF,1,Yes,5569-OUICF,Female,1,Yes,No,5569-OUICF,4,101.3,2812.2,5569-OUICF,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5570-PTWEH,Yes,Yes,2,No,No,No,No,No,No,5570-PTWEH,"2021-10-21 18:07:34",5570-PTWEH,1,Yes,5570-PTWEH,Female,0,Yes,No,5570-PTWEH,4,75.15,216.75,5570-PTWEH,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5572-ZDXHY,Yes,No,2,No,Yes,No,No,No,Yes,5572-ZDXHY,"2020-03-21 18:07:34",5572-ZDXHY,1,Yes,5572-ZDXHY,Female,0,No,No,5572-ZDXHY,2,84.3,1855.65,5572-ZDXHY,2022-01-31,2,"Mailed check",2,"Fiber optic",1,Month-to-month
5574-NXZIU,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,5574-NXZIU,"2016-10-21 18:07:34",5574-NXZIU,3,No,5574-NXZIU,Male,0,No,No,5574-NXZIU,4,109.2,7049.75,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
5575-GNVDE,Yes,No,1,Yes,No,Yes,No,No,No,5575-GNVDE,"2019-03-21 18:07:34",5575-GNVDE,2,No,5575-GNVDE,Male,0,No,No,5575-GNVDE,2,56.95,1889.5,NULL,NULL,2,"Mailed check",1,DSL,2,"One year"
5575-TPIZQ,Yes,Yes,2,Yes,No,No,No,Yes,No,5575-TPIZQ,"2018-03-21 18:07:34",5575-TPIZQ,1,Yes,5575-TPIZQ,Male,0,No,No,5575-TPIZQ,4,89.15,4245.55,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5577-OTWWW,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5577-OTWWW,"2020-10-21 18:07:34",5577-OTWWW,1,No,5577-OTWWW,Female,0,No,No,5577-OTWWW,3,19.75,297.3,5577-OTWWW,2022-01-31,3,"Bank transfer (automatic)",3,None,1,Month-to-month
5578-NKCXI,Yes,No,2,Yes,Yes,No,No,Yes,Yes,5578-NKCXI,"2017-03-21 18:07:34",5578-NKCXI,2,No,5578-NKCXI,Female,0,Yes,Yes,5578-NKCXI,4,99.25,5846.65,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
5583-EJXRD,No,"No phone service",1,Yes,Yes,Yes,Yes,No,Yes,5583-EJXRD,"2018-05-21 18:07:34",5583-EJXRD,3,Yes,5583-EJXRD,Male,0,Yes,Yes,5583-EJXRD,4,54.05,2375.2,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
5583-SXDAG,Yes,No,2,No,No,No,No,No,No,5583-SXDAG,"2021-12-21 18:07:34",5583-SXDAG,1,No,5583-SXDAG,Male,0,Yes,No,5583-SXDAG,1,70,70,5583-SXDAG,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5590-BYNII,Yes,Yes,2,Yes,No,No,No,Yes,Yes,5590-BYNII,"2020-03-21 18:07:34",5590-BYNII,1,Yes,5590-BYNII,Male,0,No,No,5590-BYNII,1,100.75,2095,5590-BYNII,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5590-YRFJT,No,"No phone service",1,No,No,No,No,No,No,5590-YRFJT,"2020-05-21 18:07:34",5590-YRFJT,1,Yes,5590-YRFJT,Female,0,Yes,No,5590-YRFJT,1,24.45,482.8,5590-YRFJT,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
5590-ZSKRV,Yes,No,1,Yes,Yes,No,No,No,No,5590-ZSKRV,"2021-05-21 18:07:34",5590-ZSKRV,1,No,5590-ZSKRV,Female,0,Yes,Yes,5590-ZSKRV,2,54.65,482.25,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
5593-SUAOO,Yes,Yes,2,No,Yes,Yes,No,No,No,5593-SUAOO,"2020-01-21 18:07:34",5593-SUAOO,2,No,5593-SUAOO,Female,0,Yes,Yes,5593-SUAOO,3,83.15,2033.05,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
5597-GLBUC,Yes,No,2,No,No,Yes,No,Yes,No,5597-GLBUC,"2021-12-21 18:07:34",5597-GLBUC,1,Yes,5597-GLBUC,Female,0,No,No,5597-GLBUC,1,85.45,85.45,5597-GLBUC,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5598-IKHQQ,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5598-IKHQQ,"2016-01-21 18:07:34",5598-IKHQQ,3,No,5598-IKHQQ,Female,0,No,No,5598-IKHQQ,4,25.45,1866.45,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
5599-HVLTW,Yes,Yes,2,No,No,Yes,No,No,No,5599-HVLTW,"2020-11-21 18:07:34",5599-HVLTW,1,Yes,5599-HVLTW,Female,1,No,No,5599-HVLTW,3,80.35,1058.1,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
5600-KTXFM,Yes,No,2,No,No,No,No,No,No,5600-KTXFM,"2021-11-21 18:07:34",5600-KTXFM,1,No,5600-KTXFM,Male,0,Yes,Yes,5600-KTXFM,2,69.95,143.9,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
5600-PDUJF,Yes,No,1,No,No,No,Yes,No,No,5600-PDUJF,"2021-07-21 18:07:34",5600-PDUJF,1,Yes,5600-PDUJF,Male,0,No,No,5600-PDUJF,4,49.5,312.7,NULL,NULL,4,"Credit card (automatic)",1,DSL,1,Month-to-month
5602-BVFMK,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5602-BVFMK,"2021-01-21 18:07:34",5602-BVFMK,2,No,5602-BVFMK,Female,0,No,No,5602-BVFMK,2,19.3,228.75,NULL,NULL,2,"Mailed check",3,None,2,"One year"
5605-IYGFG,Yes,No,2,No,No,No,No,No,No,5605-IYGFG,"2021-06-21 18:07:34",5605-IYGFG,1,Yes,5605-IYGFG,Female,0,No,No,5605-IYGFG,3,69.85,515.45,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
5605-XNWEN,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5605-XNWEN,"2016-01-21 18:07:34",5605-XNWEN,3,Yes,5605-XNWEN,Male,1,Yes,No,5605-XNWEN,3,25,1802.55,NULL,NULL,3,"Bank transfer (automatic)",3,None,3,"Two year"
5606-AMZBO,Yes,Yes,2,Yes,No,No,No,No,No,5606-AMZBO,"2021-03-21 18:07:34",5606-AMZBO,1,Yes,5606-AMZBO,Female,0,Yes,No,5606-AMZBO,4,78.15,765.15,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5609-CEBID,Yes,Yes,2,No,Yes,Yes,No,No,Yes,5609-CEBID,"2020-05-21 18:07:34",5609-CEBID,1,Yes,5609-CEBID,Female,1,No,No,5609-CEBID,1,94.1,1782.4,5609-CEBID,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5609-IMCGG,Yes,Yes,2,Yes,No,Yes,No,No,No,5609-IMCGG,"2020-10-21 18:07:34",5609-IMCGG,1,Yes,5609-IMCGG,Female,0,No,No,5609-IMCGG,4,84.35,1302.65,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5614-DNZCE,Yes,No,1,Yes,Yes,Yes,Yes,No,No,5614-DNZCE,"2017-03-21 18:07:34",5614-DNZCE,3,Yes,5614-DNZCE,Female,0,No,No,5614-DNZCE,4,64.9,3795.45,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
5616-PRTNT,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5616-PRTNT,"2020-05-21 18:07:34",5616-PRTNT,1,Yes,5616-PRTNT,Male,0,No,Yes,5616-PRTNT,1,19.4,374.5,5616-PRTNT,2022-01-31,1,"Electronic check",3,None,1,Month-to-month
5619-PTMIK,Yes,Yes,1,Yes,No,No,No,No,No,5619-PTMIK,"2018-03-21 18:07:34",5619-PTMIK,1,No,5619-PTMIK,Female,0,Yes,No,5619-PTMIK,1,53.1,2459.8,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
5619-XZZKR,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5619-XZZKR,"2021-09-21 18:07:34",5619-XZZKR,2,No,5619-XZZKR,Male,0,No,No,5619-XZZKR,2,19.95,68.2,NULL,NULL,2,"Mailed check",3,None,2,"One year"
5622-UEJFI,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5622-UEJFI,"2019-02-21 18:07:34",5622-UEJFI,3,Yes,5622-UEJFI,Female,0,Yes,Yes,5622-UEJFI,4,25.4,949.8,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
5624-BQSSA,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5624-BQSSA,"2021-12-21 18:07:34",5624-BQSSA,1,No,5624-BQSSA,Female,0,No,No,5624-BQSSA,2,20.95,20.95,5624-BQSSA,2022-01-31,2,"Mailed check",3,None,1,Month-to-month
5624-RYAMH,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5624-RYAMH,"2021-04-21 18:07:34",5624-RYAMH,1,Yes,5624-RYAMH,Female,0,No,No,5624-RYAMH,1,19.5,178.85,NULL,NULL,1,"Electronic check",3,None,1,Month-to-month
5626-MGTUK,Yes,Yes,2,Yes,No,No,No,Yes,No,5626-MGTUK,"2020-05-21 18:07:34",5626-MGTUK,1,Yes,5626-MGTUK,Female,0,No,No,5626-MGTUK,3,89.1,1879.25,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
5627-TVBPP,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5627-TVBPP,"2019-02-21 18:07:34",5627-TVBPP,2,Yes,5627-TVBPP,Female,0,No,Yes,5627-TVBPP,4,20.1,644.5,NULL,NULL,4,"Credit card (automatic)",3,None,2,"One year"
5628-FCGYG,Yes,Yes,2,No,No,No,No,No,Yes,5628-FCGYG,"2020-04-21 18:07:34",5628-FCGYG,1,Yes,5628-FCGYG,Male,0,No,No,5628-FCGYG,1,84.1,1737.45,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5628-RKIFK,Yes,Yes,2,Yes,No,No,No,Yes,Yes,5628-RKIFK,"2017-12-21 18:07:34",5628-RKIFK,1,No,5628-RKIFK,Female,1,No,No,5628-RKIFK,4,101.55,5070.4,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5630-AHZIL,Yes,No,1,Yes,No,No,Yes,No,Yes,5630-AHZIL,"2021-10-21 18:07:34",5630-AHZIL,1,Yes,5630-AHZIL,Female,0,No,Yes,5630-AHZIL,3,64.5,177.4,NULL,NULL,3,"Bank transfer (automatic)",1,DSL,1,Month-to-month
5630-IXDXV,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,5630-IXDXV,"2018-02-21 18:07:34",5630-IXDXV,1,Yes,5630-IXDXV,Female,0,No,No,5630-IXDXV,1,106.35,4849.1,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5639-NTUPK,Yes,No,1,Yes,No,No,No,No,No,5639-NTUPK,"2020-12-21 18:07:34",5639-NTUPK,1,Yes,5639-NTUPK,Male,0,No,Yes,5639-NTUPK,4,52.1,670.65,NULL,NULL,4,"Credit card (automatic)",1,DSL,1,Month-to-month
5640-CAXOA,No,"No phone service",1,No,No,No,Yes,No,Yes,5640-CAXOA,"2019-07-21 18:07:34",5640-CAXOA,2,Yes,5640-CAXOA,Female,0,No,No,5640-CAXOA,4,40.35,1187.05,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
5641-DMBFJ,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,5641-DMBFJ,"2017-03-21 18:07:34",5641-DMBFJ,3,Yes,5641-DMBFJ,Female,0,Yes,No,5641-DMBFJ,1,84.3,4916.4,NULL,NULL,1,"Electronic check",1,DSL,3,"Two year"
5642-MHDQT,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5642-MHDQT,"2017-08-21 18:07:34",5642-MHDQT,2,Yes,5642-MHDQT,Female,0,Yes,Yes,5642-MHDQT,3,19.85,1039.45,NULL,NULL,3,"Bank transfer (automatic)",3,None,2,"One year"
5644-PDMZC,Yes,Yes,2,No,Yes,No,No,No,Yes,5644-PDMZC,"2021-11-21 18:07:34",5644-PDMZC,1,No,5644-PDMZC,Female,1,No,No,5644-PDMZC,1,89.5,161.5,5644-PDMZC,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5647-FXOTP,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,5647-FXOTP,"2017-01-21 18:07:34",5647-FXOTP,1,Yes,5647-FXOTP,Female,1,Yes,No,5647-FXOTP,1,105.9,6401.25,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5647-URDKA,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5647-URDKA,"2021-05-21 18:07:34",5647-URDKA,3,No,5647-URDKA,Male,0,Yes,Yes,5647-URDKA,2,19.7,130.25,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
5649-ANRML,Yes,No,2,No,Yes,Yes,Yes,No,Yes,5649-ANRML,"2021-11-21 18:07:34",5649-ANRML,1,Yes,5649-ANRML,Male,1,No,No,5649-ANRML,4,95.1,180.25,5649-ANRML,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
5649-RXQTV,Yes,No,2,No,Yes,Yes,No,Yes,Yes,5649-RXQTV,"2017-10-21 18:07:34",5649-RXQTV,1,Yes,5649-RXQTV,Male,0,No,No,5649-RXQTV,1,99,5038.15,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5649-TJHOV,No,"No phone service",1,No,No,No,No,No,Yes,5649-TJHOV,"2019-10-21 18:07:34",5649-TJHOV,1,No,5649-TJHOV,Male,1,Yes,No,5649-TJHOV,3,36.5,1032,5649-TJHOV,2022-01-31,3,"Bank transfer (automatic)",1,DSL,1,Month-to-month
5649-VUKMC,Yes,No,2,No,No,Yes,No,Yes,Yes,5649-VUKMC,"2021-01-21 18:07:34",5649-VUKMC,2,No,5649-VUKMC,Female,0,No,No,5649-VUKMC,2,95.5,1115.15,5649-VUKMC,2022-01-31,2,"Mailed check",2,"Fiber optic",2,"One year"
5650-VDUDS,No,"No phone service",1,No,No,No,No,No,No,5650-VDUDS,"2021-09-21 18:07:34",5650-VDUDS,1,Yes,5650-VDUDS,Female,0,No,No,5650-VDUDS,2,24.25,96.05,5650-VDUDS,2022-01-31,2,"Mailed check",1,DSL,1,Month-to-month
5650-YLIBA,Yes,Yes,2,No,Yes,No,No,No,No,5650-YLIBA,"2019-06-21 18:07:34",5650-YLIBA,1,Yes,5650-YLIBA,Male,0,No,No,5650-YLIBA,1,81.15,2640.55,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5651-CPDND,Yes,No,1,No,No,No,No,No,No,5651-CPDND,"2021-03-21 18:07:34",5651-CPDND,1,No,5651-CPDND,Male,0,No,No,5651-CPDND,2,46,492.1,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
5651-CRHKQ,Yes,No,2,No,Yes,Yes,Yes,No,No,5651-CRHKQ,"2018-08-21 18:07:34",5651-CRHKQ,2,Yes,5651-CRHKQ,Female,0,Yes,No,5651-CRHKQ,3,86.2,3339.05,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
5651-WYIPH,Yes,No,1,No,Yes,No,No,No,No,5651-WYIPH,"2020-07-21 18:07:34",5651-WYIPH,1,Yes,5651-WYIPH,Female,1,No,No,5651-WYIPH,4,49.85,865.75,NULL,NULL,4,"Credit card (automatic)",1,DSL,1,Month-to-month
5651-YLPRD,Yes,No,2,No,Yes,No,No,Yes,No,5651-YLPRD,"2019-05-21 18:07:34",5651-YLPRD,1,Yes,5651-YLPRD,Female,0,Yes,Yes,5651-YLPRD,1,86.1,2723.75,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5652-MSDEY,Yes,Yes,2,No,No,No,No,No,No,5652-MSDEY,"2021-03-21 18:07:34",5652-MSDEY,1,Yes,5652-MSDEY,Female,0,No,No,5652-MSDEY,2,75.75,777.3,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
5655-JSMZM,Yes,Yes,2,No,No,No,No,Yes,Yes,5655-JSMZM,"2017-12-21 18:07:34",5655-JSMZM,1,Yes,5655-JSMZM,Male,1,No,No,5655-JSMZM,1,96.2,4718.25,5655-JSMZM,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5656-JAMLX,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5656-JAMLX,"2016-11-21 18:07:34",5656-JAMLX,3,No,5656-JAMLX,Male,0,No,No,5656-JAMLX,3,19.85,1253.65,NULL,NULL,3,"Bank transfer (automatic)",3,None,3,"Two year"
5656-MJEFC,No,"No phone service",1,Yes,No,Yes,Yes,Yes,No,5656-MJEFC,"2018-07-21 18:07:34",5656-MJEFC,3,No,5656-MJEFC,Male,0,Yes,Yes,5656-MJEFC,4,48.15,2032.3,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
5663-QBGIS,Yes,Yes,2,No,Yes,No,No,Yes,Yes,5663-QBGIS,"2016-01-21 18:07:34",5663-QBGIS,3,No,5663-QBGIS,Male,1,Yes,No,5663-QBGIS,3,98.35,6929.4,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",3,"Two year"
5666-CYCYZ,Yes,Yes,2,No,No,No,Yes,No,Yes,5666-CYCYZ,"2020-01-21 18:07:34",5666-CYCYZ,1,Yes,5666-CYCYZ,Female,0,No,No,5666-CYCYZ,1,89.55,2259.35,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5666-MBJPT,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5666-MBJPT,"2016-08-21 18:07:34",5666-MBJPT,3,Yes,5666-MBJPT,Male,0,No,No,5666-MBJPT,3,25.1,1725,NULL,NULL,3,"Bank transfer (automatic)",3,None,3,"Two year"
5668-MEISB,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,No,5668-MEISB,"2016-01-21 18:07:34",5668-MEISB,3,No,5668-MEISB,Female,0,Yes,Yes,5668-MEISB,4,106.1,7657.4,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
5669-SRAIP,No,"No phone service",1,No,No,Yes,No,No,Yes,5669-SRAIP,"2021-08-21 18:07:34",5669-SRAIP,1,No,5669-SRAIP,Female,0,No,No,5669-SRAIP,1,39.5,210.75,5669-SRAIP,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
5671-RQRLP,Yes,Yes,2,No,No,No,No,No,No,5671-RQRLP,"2016-03-21 18:07:34",5671-RQRLP,3,Yes,5671-RQRLP,Female,1,Yes,No,5671-RQRLP,4,75.65,5411.4,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
5671-UUNXD,Yes,Yes,2,No,No,No,Yes,Yes,Yes,5671-UUNXD,"2017-11-21 18:07:34",5671-UUNXD,2,Yes,5671-UUNXD,Female,1,Yes,No,5671-UUNXD,1,100.65,5189.75,NULL,NULL,1,"Electronic check",2,"Fiber optic",2,"One year"
5673-FSSMF,Yes,Yes,1,No,No,No,No,No,Yes,5673-FSSMF,"2021-12-21 18:07:34",5673-FSSMF,1,Yes,5673-FSSMF,Female,0,No,No,5673-FSSMF,1,60.15,60.15,5673-FSSMF,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
5673-TIYIB,No,"No phone service",1,No,Yes,Yes,Yes,No,No,5673-TIYIB,"2021-11-21 18:07:34",5673-TIYIB,1,Yes,5673-TIYIB,Male,0,No,No,5673-TIYIB,4,40.4,77.15,5673-TIYIB,2022-01-31,4,"Credit card (automatic)",1,DSL,1,Month-to-month
5676-CFLYY,Yes,No,1,No,Yes,No,Yes,Yes,Yes,5676-CFLYY,"2016-02-21 18:07:34",5676-CFLYY,3,Yes,5676-CFLYY,Male,0,Yes,Yes,5676-CFLYY,4,73.35,5154.5,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
5678-VFNEQ,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,5678-VFNEQ,"2016-02-21 18:07:34",5678-VFNEQ,2,Yes,5678-VFNEQ,Female,0,Yes,No,5678-VFNEQ,4,104.1,7412.25,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
5680-LQOGP,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,5680-LQOGP,"2016-05-21 18:07:34",5680-LQOGP,3,Yes,5680-LQOGP,Female,0,No,No,5680-LQOGP,4,82.45,5646.6,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
5681-LLOEI,Yes,Yes,2,Yes,No,Yes,Yes,No,No,5681-LLOEI,"2018-06-21 18:07:34",5681-LLOEI,2,Yes,5681-LLOEI,Male,0,Yes,Yes,5681-LLOEI,4,91.25,4013.8,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
5684-FJVYR,Yes,Yes,2,Yes,Yes,No,Yes,No,No,5684-FJVYR,"2016-01-21 18:07:34",5684-FJVYR,3,Yes,5684-FJVYR,Female,0,Yes,Yes,5684-FJVYR,3,90.35,6563.4,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",3,"Two year"
5685-IIXLY,Yes,No,2,No,Yes,No,No,No,Yes,5685-IIXLY,"2021-08-21 18:07:34",5685-IIXLY,1,Yes,5685-IIXLY,Female,0,Yes,Yes,5685-IIXLY,1,83.6,404.2,5685-IIXLY,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5686-CMAWK,Yes,Yes,2,No,No,Yes,Yes,No,No,5686-CMAWK,"2020-08-21 18:07:34",5686-CMAWK,2,No,5686-CMAWK,Male,0,No,No,5686-CMAWK,1,86.75,1410.25,NULL,NULL,1,"Electronic check",2,"Fiber optic",2,"One year"
5687-DKDTV,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5687-DKDTV,"2021-09-21 18:07:34",5687-DKDTV,1,No,5687-DKDTV,Female,0,No,No,5687-DKDTV,2,20.35,77.5,5687-DKDTV,2022-01-31,2,"Mailed check",3,None,1,Month-to-month
5688-KZTSN,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5688-KZTSN,"2020-10-21 18:07:34",5688-KZTSN,1,Yes,5688-KZTSN,Male,0,Yes,Yes,5688-KZTSN,1,20,288.05,5688-KZTSN,2022-01-31,1,"Electronic check",3,None,1,Month-to-month
5692-FPTAH,Yes,No,1,No,No,No,No,No,No,5692-FPTAH,"2021-12-21 18:07:34",5692-FPTAH,1,Yes,5692-FPTAH,Female,0,No,No,5692-FPTAH,2,45.4,45.4,5692-FPTAH,2022-01-31,2,"Mailed check",1,DSL,1,Month-to-month
5692-ICXLW,Yes,Yes,2,No,Yes,No,No,Yes,No,5692-ICXLW,"2019-06-21 18:07:34",5692-ICXLW,1,Yes,5692-ICXLW,Male,1,No,No,5692-ICXLW,1,90.7,2845.15,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5693-PIPCS,Yes,No,2,No,Yes,No,Yes,Yes,Yes,5693-PIPCS,"2018-08-21 18:07:34",5693-PIPCS,3,Yes,5693-PIPCS,Male,0,No,No,5693-PIPCS,4,99.65,4220.35,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
5696-CEIQJ,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,5696-CEIQJ,"2016-06-21 18:07:34",5696-CEIQJ,3,No,5696-CEIQJ,Male,0,Yes,Yes,5696-CEIQJ,3,103.15,6895.5,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",3,"Two year"
5696-EXCYS,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5696-EXCYS,"2020-08-21 18:07:34",5696-EXCYS,3,No,5696-EXCYS,Male,0,No,No,5696-EXCYS,4,19.45,369.05,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
5696-JVVQY,Yes,No,1,Yes,Yes,Yes,No,No,Yes,5696-JVVQY,"2018-01-21 18:07:34",5696-JVVQY,3,Yes,5696-JVVQY,Female,0,Yes,Yes,5696-JVVQY,4,70.1,3238.4,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
5696-QURRL,Yes,No,1,No,No,No,No,No,No,5696-QURRL,"2021-12-21 18:07:34",5696-QURRL,1,Yes,5696-QURRL,Male,0,No,No,5696-QURRL,2,45.05,45.05,5696-QURRL,2022-01-31,2,"Mailed check",1,DSL,1,Month-to-month
5697-GOMBF,No,"No phone service",1,No,No,No,No,Yes,No,5697-GOMBF,"2019-09-21 18:07:34",5697-GOMBF,1,Yes,5697-GOMBF,Female,1,Yes,Yes,5697-GOMBF,1,35.9,973.65,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
5698-BQJOH,Yes,Yes,2,No,No,No,No,Yes,Yes,5698-BQJOH,"2021-04-21 18:07:34",5698-BQJOH,1,No,5698-BQJOH,Female,0,No,No,5698-BQJOH,1,94.4,857.25,5698-BQJOH,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
5699-BNCAS,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5699-BNCAS,"2016-02-21 18:07:34",5699-BNCAS,3,Yes,5699-BNCAS,Male,1,No,No,5699-BNCAS,2,24.65,1766.75,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
5701-GUXDC,No,"No phone service",1,Yes,No,Yes,No,No,No,5701-GUXDC,"2019-11-21 18:07:34",5701-GUXDC,2,No,5701-GUXDC,Female,0,Yes,No,5701-GUXDC,4,35.4,978.6,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
5701-SVCWR,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",5701-SVCWR,"2021-12-21 18:07:34",5701-SVCWR,1,No,5701-SVCWR,Female,0,No,Yes,5701-SVCWR,2,24,24,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
5701-YVSVF,Yes,No,2,No,No,No,Yes,Yes,No,5701-YVSVF,"2021-02-21 18:07:34",5701-YVSVF,1,Yes,5701-YVSVF,Female,1,Yes,No,5701-YVSVF,1,82.9,880.05,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
